image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
038478.jpg,86.89051,86.89051,164.43796,84.08759,123.32847,140.14598,99.9708,167.24088,158.83212,166.30656
141980.jpg,87.49367,87.49367,163.10548,83.17299,128.54008,144.74261,98.29536,167.42615,158.7848,165.26581
001159.jpg,94.17616,84.89119,171.10881,94.17616,137.94818,129.98964,99.481865,172.43523,152.53885,179.06735
050231.jpg,87.10059,87.10059,159.81065,81.04142,110.57988,136.33136,104.52071,168.89941,162.84024,162.84024
086364.jpg,87.27273,88.1039,161.24675,83.11688,123.844154,132.98701,101.402596,167.8961,154.5974,165.4026
104851.jpg,87.8524,87.8524,160.59041,84.0738,119.02583,142.64207,98.243546,167.20296,155.86716,166.2583
149914.jpg,86.97436,86.97436,159.17949,80.410255,132.92308,144.41026,86.97436,165.74359,152.61539,162.46155
002300.jpg,88.0,88.0,156.0,75.0,117.0,139.0,109.0,164.0,164.0,157.0
003547.jpg,87.459076,87.459076,165.80783,88.37011,122.07829,135.74377,92.01424,169.45195,161.25267,165.80783
019650.jpg,87.28753,87.28753,161.54707,85.333336,129.6285,138.0967,97.058525,169.36386,156.33588,167.40967
039245.jpg,87.493675,87.493675,158.78482,89.92405,125.569626,136.10127,93.974686,169.31647,150.68355,170.9367
149638.jpg,88.00001,88.00001,162.28572,86.85715,130.28572,144.0,98.28572,169.14287,155.42857,169.14287
033104.jpg,87.00654,87.00654,153.93465,81.98693,108.75817,138.87582,97.882355,166.48366,152.26144,163.97386
091311.jpg,87.37201,87.37201,162.51195,83.87713,127.56313,138.9215,99.604095,168.62798,158.14334,166.00682
078742.jpg,88.0,88.0,177.6,73.6,147.2,139.2,104.0,166.40001,188.8,155.2
034245.jpg,87.57895,86.23158,168.42107,79.49474,125.30527,137.43158,97.01053,167.07368,168.42107,161.68422
041462.jpg,87.52137,86.42735,159.7265,76.5812,113.77779,117.05984,90.80342,167.38463,158.63249,158.63249
014681.jpg,87.67123,87.67123,163.65295,93.515976,136.76712,143.78082,84.16438,169.49771,151.96347,170.66666
044074.jpg,87.652176,89.04348,169.73914,75.13044,123.82609,137.73914,104.34783,166.95653,185.04349,157.21739
123449.jpg,87.08196,87.08196,165.77048,81.83606,130.09836,130.09836,96.52458,168.91803,166.81966,162.62294
130698.jpg,87.09278,87.97251,161.86942,71.25774,127.56014,122.28179,108.206184,168.0275,172.42612,153.07217
139706.jpg,87.44554,87.44554,167.28712,87.44554,130.53465,141.9406,91.24752,168.55446,160.95049,169.82178
080618.jpg,87.20879,87.20879,165.97803,85.8022,119.56044,140.65935,92.83517,168.79121,164.57143,165.97803
160573.jpg,86.98069,87.96911,166.05405,88.95753,129.48262,135.41313,88.95753,170.00772,161.11197,170.99614
010161.jpg,87.54978,87.54978,168.45021,83.11688,140.74458,125.22944,99.74026,169.55844,171.77489,164.01732
045677.jpg,87.49367,87.49367,164.18564,85.33333,122.05907,137.18143,95.05485,169.58649,159.86497,167.42615
073807.jpg,88.41237,88.41237,178.14432,83.13402,137.2371,147.79381,96.329895,168.90721,183.42267,164.94846
117280.jpg,87.685036,87.685036,165.29134,79.62205,134.04724,136.06299,102.80315,168.31496,167.30708,161.25984
137172.jpg,87.57895,87.57895,181.89474,79.8797,143.3985,144.3609,85.65414,169.38347,195.36842,161.68422
056474.jpg,87.57895,86.23158,161.68422,90.27369,138.77895,140.12633,83.53684,168.42107,148.21053,171.1158
146720.jpg,87.77143,87.77143,175.54286,85.942856,126.17143,144.45714,91.42857,166.4,177.37143,168.22858
156742.jpg,87.09278,87.97251,167.14777,85.333336,129.3196,138.11684,93.25086,168.90723,165.38832,167.14777
138439.jpg,88.81632,88.81632,167.18367,87.07483,137.57823,134.09523,99.265305,168.92517,167.18367,168.92517
076044.jpg,87.57895,86.23158,161.68422,79.49474,113.178955,141.4737,105.09474,164.37895,181.89474,161.68422
058907.jpg,86.755554,104.77037,158.34074,87.22963,116.62222,153.12593,113.77778,186.78519,180.14815,166.4
040675.jpg,87.57895,86.23158,157.6421,76.8,115.87369,119.915794,99.70527,165.72632,157.6421,158.98949
150597.jpg,87.54978,87.54978,164.01732,107.49783,123.012985,158.4762,73.14286,169.55844,136.31169,181.74892
001029.jpg,87.449036,87.449036,164.31956,88.859505,122.71075,144.573,99.43802,169.2562,170.66667,166.43526
023048.jpg,87.57895,87.57895,159.7594,90.46617,137.62407,134.73685,93.353386,169.38347,149.17294,169.38347
000814.jpg,87.12983,87.12983,180.18808,72.21895,139.76703,149.10878,105.99299,169.22948,197.79369,150.36632
068706.jpg,87.14893,87.14893,164.0851,82.04255,132.76596,134.12766,102.80851,168.17021,166.8085,164.0851
086516.jpg,86.94339,87.48008,179.79034,89.09014,126.12159,157.78616,96.60377,169.59329,194.28091,167.44653
087567.jpg,88.00001,81.14286,163.42857,99.42857,121.14286,128.0,77.71429,163.42857,137.14287,177.14287
017940.jpg,87.23386,98.06682,172.18709,99.77728,126.004456,163.63475,97.49666,180.16927,167.05568,178.4588
019672.jpg,86.95652,86.95652,176.0,118.26087,115.478264,164.86957,59.826088,169.04349,153.73914,200.34782
053732.jpg,88.61539,88.61539,171.32307,86.64616,141.78462,143.75385,106.33846,171.32307,167.38461,167.38461
139534.jpg,87.52137,86.42735,167.38463,84.23932,122.52992,145.50429,103.931625,168.47864,173.94873,161.91454
049505.jpg,87.74843,87.74843,177.10692,87.74843,136.05031,153.761,94.188675,169.86163,177.10692,163.42137
086216.jpg,88.19138,88.19138,159.23445,105.33971,123.71291,153.11005,73.49282,170.25836,132.28708,182.50717
137738.jpg,87.28603,85.5286,149.96796,111.89015,120.09153,154.06865,58.581234,167.54233,111.89015,186.87413
160154.jpg,86.88484,88.43636,161.35757,103.951515,130.32727,144.29091,82.2303,170.66666,141.18788,183.07878
085991.jpg,87.09599,87.09599,165.79344,72.78737,122.86756,140.59782,111.04739,168.2819,179.1689,154.90645
153463.jpg,87.493675,87.493675,166.88608,76.96203,135.29114,138.53165,105.31646,165.26582,168.50633,158.78482
098406.jpg,86.91358,87.703705,159.60493,81.38271,134.32098,135.11111,99.55556,169.87654,156.44444,163.55556
023853.jpg,86.990295,87.19741,161.76053,82.22654,125.72169,121.99353,101.902916,167.97412,159.27509,164.24596
094542.jpg,87.41463,87.41463,174.82925,84.29268,137.36584,140.4878,88.97561,167.80487,185.75609,166.2439
118360.jpg,87.80676,87.80676,164.4831,92.753624,119.96135,128.61836,90.28019,169.42995,159.53622,173.14009
005858.jpg,87.22964,87.22964,178.25186,84.70124,139.69383,141.59013,87.22964,169.40248,189.62964,166.87408
013727.jpg,87.365074,87.365074,167.28041,100.91005,115.13227,130.70898,73.82011,163.89418,163.89418,182.85713
043854.jpg,86.66667,87.333336,161.33334,112.66667,120.0,154.0,66.66667,169.33334,128.0,186.66667
101369.jpg,87.09278,87.422676,155.38144,57.40206,107.87628,103.25773,109.52577,158.6804,167.91753,139.54639
113729.jpg,87.3311,87.3311,166.52843,86.04682,129.71237,133.99332,99.74582,169.52509,166.52843,166.52843
160969.jpg,87.49367,87.49367,141.5021,19.443037,112.33755,96.13502,152.30379,147.98311,195.51054,101.53586
032112.jpg,86.66667,87.333336,166.0,90.0,122.66667,128.66667,89.333336,169.33334,163.33334,172.0
067401.jpg,87.5539,87.5539,142.75093,59.003716,106.58736,119.91078,127.52416,157.97769,164.6394,140.84758
123428.jpg,87.436615,87.436615,164.05634,78.42253,118.985916,118.985916,99.15493,167.66197,165.85915,160.4507
026425.jpg,86.45614,87.57895,156.07018,72.98246,111.1579,129.1228,111.1579,167.29825,170.66667,154.94737
066073.jpg,87.19854,87.19854,161.80692,78.3388,121.70492,129.16576,103.51913,167.86885,167.86885,160.40802
078243.jpg,87.08196,87.08196,176.26228,84.983604,142.68852,136.39343,83.93442,168.91803,187.80327,166.81966
123405.jpg,86.928345,87.72585,161.09657,77.35825,110.05607,118.82866,89.32087,161.09657,165.0841,159.50156
148603.jpg,87.04,87.04,166.59692,85.85846,133.9077,137.4523,96.098465,168.96,166.59692,167.77846
105342.jpg,87.38956,87.38956,180.94778,79.16466,140.8514,144.96385,94.58634,169.63855,189.17268,159.35742
109766.jpg,87.30636,87.30636,148.9634,68.56262,109.50289,126.76686,120.35453,160.30829,169.1869,150.44316
129688.jpg,86.97436,86.97436,162.46155,78.76923,118.97436,118.97436,100.92308,167.38461,169.84616,160.82051
123391.jpg,87.4274,87.4274,162.8139,92.13905,127.738235,136.63803,90.04499,169.61963,148.67894,174.33128
162314.jpg,86.9434,86.9434,173.8868,79.69811,136.45284,136.45284,89.35849,169.05661,181.13208,161.81133
094738.jpg,87.63964,87.63964,160.2883,74.954956,126.84685,126.84685,106.090096,166.05406,166.05406,156.82883
122718.jpg,87.38956,87.38956,218.98795,95.614456,153.18875,157.3012,62.71486,165.5261,190.20079,177.86345
008665.jpg,87.457016,85.140274,167.38463,94.40724,123.36652,129.73756,92.0905,167.38463,147.6923,174.33485
017299.jpg,87.57895,86.23158,173.81053,72.7579,137.43158,138.77895,92.96842,165.72632,184.58948,154.94737
065678.jpg,87.652176,89.04348,172.52174,76.52174,128.0,143.30435,108.52174,171.13043,182.26088,158.6087
116078.jpg,87.25633,87.25633,161.5324,111.05352,118.264786,137.7352,69.949295,169.46478,128.36057,186.0507
158611.jpg,87.29501,87.29501,163.80077,87.29501,125.54789,144.1839,90.23755,169.68582,153.99234,169.68582
029679.jpg,87.63964,87.63964,164.90091,85.333336,129.15315,126.84685,101.47748,169.51352,159.13513,167.20721
004033.jpg,87.04,87.04,167.68,78.72,130.56,130.56,98.56,168.95999,163.84,160.64
007943.jpg,87.77143,87.77143,170.05714,84.11429,129.82857,138.97144,93.25714,170.05714,162.74286,166.4
010575.jpg,87.57895,86.23158,175.1579,75.45264,132.04211,141.4737,111.83158,168.42107,203.45264,154.94737
016843.jpg,87.22963,89.12592,170.66666,89.12592,128.94815,134.63704,92.91852,170.66666,161.18518,170.66666
026032.jpg,86.95103,87.35545,162.98262,76.84045,133.45972,120.11375,107.172195,168.24013,166.21802,158.93839
087890.jpg,88.81632,88.81632,165.44217,83.591835,128.87074,139.31973,97.5238,170.66666,165.44217,161.95918
097700.jpg,87.49367,87.49367,165.26581,56.168774,136.10126,102.07594,128.54008,162.5654,189.02953,138.2616
123057.jpg,87.74843,87.74843,160.20125,97.4088,130.41508,144.90565,79.69811,169.86163,138.46541,177.91194
144447.jpg,87.41463,88.455284,169.626,80.13008,134.2439,143.60976,90.53658,170.66666,171.7073,159.21951
032436.jpg,87.22964,87.22964,163.7136,87.22964,123.891365,140.95804,90.39013,169.40248,155.4963,169.40248
190558.jpg,87.57895,86.23158,158.98949,86.23158,136.08421,130.69475,95.66316,168.42107,156.29474,165.72632
182784.jpg,87.652176,89.04348,171.13043,84.86957,125.21739,141.91304,90.434784,168.34782,180.86957,166.95653
189295.jpg,88.61539,88.61539,171.32307,90.58462,128.0,131.93846,78.76923,171.32307,171.32307,173.29231
187956.jpg,88.00001,88.00001,155.42857,82.28572,128.0,134.85715,101.71429,166.85715,155.42857,164.57144
183387.jpg,86.96183,76.21374,162.19847,73.28244,111.87786,110.41222,89.40458,156.82443,149.49619,155.35878
196736.jpg,86.9434,86.9434,167.84906,78.49057,128.0,128.0,99.01887,165.43396,171.4717,160.60378
199237.jpg,88.0,88.0,163.2,88.0,124.8,120.0,92.8,169.6,158.40001,166.40001
183818.jpg,87.37201,87.37201,167.75426,80.38225,126.689415,128.43686,92.614334,166.88054,172.12286,162.51195
187373.jpg,88.41237,79.175255,157.03093,75.21649,134.59793,120.08247,84.453606,159.6701,151.75258,157.03093
192719.jpg,88.43636,88.43636,160.58182,86.109085,130.32727,127.99999,95.41818,169.8909,155.92726,167.56363
188598.jpg,87.54978,87.54978,167.342,74.25108,126.33766,125.22944,98.632034,165.12553,177.31601,156.25974
189618.jpg,87.459076,87.459076,149.40926,82.903915,108.41281,133.9217,94.74733,165.80783,149.40926,164.89679
190333.jpg,86.98069,87.96911,163.0888,87.96911,123.552124,131.45946,90.934364,168.03088,158.14671,170.00772
192018.jpg,87.57895,86.23158,157.6421,88.92632,123.9579,132.04211,92.96842,168.42107,150.90527,168.42107
193688.jpg,87.48202,87.48202,164.83453,81.03597,128.92087,128.92087,96.69065,166.67627,166.67627,162.99281
197720.jpg,87.459076,87.459076,167.6299,81.08185,131.18861,126.63345,92.92526,169.45195,172.18506,163.07474
184527.jpg,87.466675,76.8,157.86667,68.26667,123.73334,109.86667,101.333336,156.8,157.86667,150.40001
185336.jpg,87.22963,89.12592,166.87407,92.91852,132.74074,144.11852,77.748146,170.66666,151.7037,174.45926
191339.jpg,87.20879,87.20879,146.28572,54.857143,120.96703,118.15385,130.81319,154.72528,174.41759,136.43956
196110.jpg,86.98069,87.96911,172.97298,81.05019,129.48262,134.42471,89.945946,170.00772,182.85713,163.0888
019208.jpg,87.32204,87.32204,184.40678,98.169495,133.9661,160.54237,78.644066,169.22034,171.9322,179.52542
013580.jpg,87.414635,87.414635,168.58537,97.40488,128.0,130.49756,87.414635,169.20976,154.2244,176.07805
059858.jpg,87.06073,87.06073,182.93118,73.068825,143.02835,148.72874,109.34413,168.93927,192.77733,154.94737
043900.jpg,87.74843,87.74843,177.10692,62.79245,139.27043,129.61006,112.7044,169.0566,201.25786,144.90565
047273.jpg,88.0,88.0,172.0,72.0,138.0,138.0,110.0,166.0,178.0,154.0
048479.jpg,86.89051,78.48175,169.10948,91.56204,125.19708,118.65694,86.89051,160.70073,150.42336,168.17519
123214.jpg,87.00654,87.00654,181.54248,81.15033,138.87582,129.6732,93.69935,168.99347,188.23529,162.30066
031133.jpg,86.85715,88.38095,175.2381,100.571434,144.7619,155.42857,71.61905,170.66667,161.52382,182.85715
095217.jpg,87.175064,87.175064,164.52759,89.6307,129.53477,136.28777,92.086334,169.43886,155.31895,169.43886
126946.jpg,87.34118,88.09412,180.70589,88.84706,136.28235,148.32942,85.08235,169.41177,176.94118,170.91765
056170.jpg,88.38095,88.38095,185.90477,100.571434,137.14285,155.42857,79.2381,170.66667,170.66667,182.85715
082260.jpg,87.414635,87.414635,157.34634,83.25203,110.30894,138.61462,103.64878,167.75284,158.17886,165.25528
085769.jpg,86.45614,87.57895,177.4035,130.24562,121.26316,130.24562,60.63158,169.54385,134.73685,199.85965
095685.jpg,88.00001,78.85715,168.0,78.85715,130.28572,125.714294,94.85715,161.14287,154.28572,158.85715
001744.jpg,87.77143,86.30857,168.22858,86.30857,117.76,121.417145,95.08572,168.22858,155.06285,168.22858
101778.jpg,87.402985,98.388054,163.34328,98.388054,125.13432,150.92537,100.776115,180.53731,150.92537,179.10448
106437.jpg,87.29501,87.29501,178.51341,60.81226,148.10727,136.33716,113.77778,169.68582,204.01532,143.20306
024154.jpg,87.49367,87.49367,169.58649,93.97468,125.299576,146.36287,90.73418,169.58649,152.84387,176.0675
047214.jpg,87.29329,87.29329,156.94699,92.268555,132.97527,130.71378,96.79152,169.15901,142.4735,174.13428
077861.jpg,87.77143,87.77143,178.46857,81.92,147.74857,140.43428,95.08572,169.69142,185.78285,163.84
095025.jpg,87.27273,87.27273,167.43434,89.21212,123.47475,131.23233,99.55556,169.37373,158.38383,169.37373
024329.jpg,87.86799,87.86799,184.18483,93.78218,131.80199,149.54456,87.86799,169.8218,184.18483,174.8911
030580.jpg,87.81395,87.81395,190.51163,83.34884,147.34883,147.34883,92.27907,168.18605,186.04651,165.2093
067844.jpg,87.04,87.89333,168.96,101.54667,141.65334,146.77333,71.68,169.81334,155.30667,179.2
000442.jpg,87.18841,87.18841,169.18262,93.12464,131.33914,140.6145,94.608696,169.18262,161.0203,169.18262
148507.jpg,86.66667,87.333336,184.66667,87.333336,138.66667,146.0,93.333336,169.33334,192.0,165.33334
014555.jpg,87.2526,87.2526,174.5052,75.73703,134.2007,128.44292,110.72665,169.19032,181.5917,157.23184
080143.jpg,86.755554,87.22963,168.77037,87.22963,134.63704,118.99259,104.77037,169.24445,164.02963,166.87407
136312.jpg,86.91358,87.703705,175.40741,86.12346,138.2716,143.01234,99.55556,169.87654,175.40741,162.76543
020183.jpg,87.34118,88.09412,165.64706,91.858826,111.435295,136.28235,91.858826,170.1647,161.88235,172.42354
067853.jpg,87.127464,87.127464,163.49014,78.717476,120.09461,138.93298,111.68462,168.19974,170.89093,160.79895
081646.jpg,88.49383,88.49383,156.44444,91.65432,112.19753,126.419754,83.75309,170.66667,146.96297,173.82716
014852.jpg,87.06599,88.36548,168.934,85.766495,135.1472,136.4467,106.55837,170.2335,172.83249,165.03552
040313.jpg,87.81395,87.81395,172.65117,87.81395,135.44186,135.44186,104.18604,169.67442,165.2093,165.2093
083434.jpg,87.3271,88.52336,160.29906,86.13084,122.018684,133.98131,95.70093,171.06541,157.90654,168.6729
123086.jpg,86.9434,86.9434,177.50943,76.07547,138.86792,131.62265,100.22642,167.84906,178.71698,158.18867
124786.jpg,87.49367,87.49367,170.66666,79.93249,128.54008,135.02109,109.09704,169.58649,174.98734,160.94514
016656.jpg,86.91358,87.703705,166.71605,95.60494,126.419754,136.69136,85.333336,169.87654,148.54321,176.98766
049984.jpg,87.18841,87.18841,166.49275,83.478264,139.13043,126.608696,107.59421,169.27536,166.49275,164.17392
127545.jpg,87.61165,87.61165,174.60194,82.64078,136.07767,138.56311,104.38835,169.63107,177.08739,162.79611
065459.jpg,87.00654,87.00654,163.97386,87.00654,133.85622,131.3464,104.575165,166.48366,153.93465,168.99347
031709.jpg,86.9434,86.9434,170.26416,83.320755,136.45284,131.62265,96.603775,169.05661,177.50943,163.01888
006484.jpg,87.38133,87.38133,170.66667,98.304,117.41866,145.408,87.38133,169.30133,157.01334,176.12799
076715.jpg,88.43636,88.43636,162.90909,83.781815,116.36363,127.99999,104.72727,167.56363,162.90909,165.23636
020225.jpg,86.88484,88.43636,176.87273,74.472725,142.7394,134.98181,103.951515,169.11514,192.38788,156.70302
022699.jpg,89.6,89.6,168.95999,58.879997,143.36,99.84,133.12,158.72,186.87999,140.8
095198.jpg,89.04347,89.04347,171.40869,86.81739,129.11304,135.7913,104.62608,169.1826,164.73042,169.1826
042242.jpg,88.0,88.0,169.6,76.8,134.40001,129.6,107.200005,166.40001,179.2,158.40001
054996.jpg,87.493675,87.493675,153.92406,68.05064,122.32912,123.94937,130.43039,153.92406,167.69621,149.87343
113794.jpg,87.12605,87.4846,160.2689,85.333336,126.20728,130.86835,100.7507,167.43977,153.45659,167.43977
035461.jpg,87.04,87.89333,166.40001,85.333336,133.12001,130.56,104.10667,167.25334,159.57333,167.25334
061299.jpg,87.4274,87.4274,169.61963,132.44989,113.07975,146.58487,56.539875,169.61963,115.69734,206.26584
089324.jpg,74.86793,75.4717,163.01888,65.20755,128.60378,109.886795,103.84906,170.86792,164.22641,163.62265
103598.jpg,87.49367,87.49367,165.26581,87.49367,133.40083,123.67932,103.6962,169.58649,158.24472,169.58649
136864.jpg,87.24022,87.24022,169.47485,92.245804,124.424576,135.15083,94.39106,169.47485,157.31844,173.76537
148801.jpg,87.80676,87.80676,142.22221,58.125603,111.304344,115.01449,127.38164,148.40579,162.00966,139.7488
049639.jpg,87.11787,87.60456,175.20912,82.25095,134.81369,102.20532,104.63878,167.42206,169.85551,164.5019
090059.jpg,87.37201,81.255974,163.38567,99.604095,124.06825,121.4471,82.12969,163.38567,138.9215,178.2389
013734.jpg,87.08196,87.08196,167.86884,81.83606,114.36065,120.65573,98.62295,167.86884,160.52458,163.67212
135433.jpg,87.5539,87.5539,156.07434,76.13383,134.18587,124.66914,101.828995,162.73605,151.31598,157.97769
027505.jpg,87.04,87.04,170.66667,83.62667,131.41333,136.53334,95.57333,168.96,168.96,165.54668
083878.jpg,87.493675,87.493675,182.27849,76.96203,143.39241,144.20253,100.455696,169.31647,188.75949,158.78482
041942.jpg,88.22599,88.22599,173.55933,95.45763,127.27684,147.52542,88.22599,170.66667,161.98871,175.00565
038742.jpg,88.064,88.064,167.936,77.824005,133.12001,135.168,106.496,169.98401,176.128,157.69601
046333.jpg,86.97436,86.97436,181.33333,78.76923,147.6923,139.48718,100.92308,169.02565,184.61539,159.17949
033892.jpg,87.652176,89.04348,175.30435,94.608696,133.56522,147.47826,93.21739,171.13043,169.73914,173.91304
072620.jpg,87.54978,87.54978,176.2078,83.11688,127.445885,145.17749,98.632034,169.55844,182.85715,164.01732
035150.jpg,87.49367,87.49367,172.827,87.49367,142.58228,139.34177,84.25316,169.58649,168.50632,166.34598
066038.jpg,87.35545,87.35545,163.18484,86.14218,120.11375,127.39337,98.27489,169.25119,154.08531,165.61137
087075.jpg,87.614975,87.614975,169.75401,79.40107,128.6845,136.89839,104.042786,169.75401,173.86096,161.54012
044839.jpg,87.54978,87.54978,165.12553,95.30736,124.121216,135.20346,91.98268,169.55844,151.82684,173.99135
095451.jpg,87.44554,87.44554,172.35643,83.64356,136.87129,135.60396,97.58416,168.55446,172.35643,166.0198
111966.jpg,87.111115,88.88889,168.88889,99.55556,120.88889,149.33333,87.111115,170.66667,151.11111,179.55556
005184.jpg,88.81632,88.81632,170.66666,87.07483,120.16326,141.06122,99.265305,170.66666,170.66666,167.18367
009907.jpg,89.04347,89.04347,160.27826,117.982605,122.43478,146.92174,75.68695,171.40869,124.660866,193.66956
080503.jpg,87.77143,87.77143,168.22858,99.96191,143.84763,141.40953,87.77143,170.66667,156.0381,177.98096
144398.jpg,87.37201,87.37201,172.99658,90.86689,127.56313,146.78497,91.74061,169.5017,166.00682,172.99658
092303.jpg,86.97436,86.97436,165.74359,73.84615,139.48718,123.89744,113.230774,163.28206,170.66667,155.89743
026073.jpg,87.27273,88.1039,163.74026,81.454544,123.844154,125.50649,103.8961,169.55844,163.74026,163.74026
046250.jpg,86.88484,88.43636,169.11514,93.090904,130.32727,134.98181,93.090904,170.66666,161.35757,172.21817
051637.jpg,88.13114,88.13114,169.96721,102.819664,125.901634,155.27869,81.83606,169.96721,153.18031,176.26228
002243.jpg,87.67123,87.67123,170.66666,72.474884,126.24657,129.75342,108.712326,169.49771,185.863,153.13242
065895.jpg,88.61539,88.61539,173.29231,104.36923,124.06154,147.6923,80.738464,171.32307,157.53847,179.2
074145.jpg,86.88484,88.43636,187.73332,91.53939,131.87878,103.951515,86.88484,170.66666,173.76968,173.76968
155216.jpg,87.14894,87.14894,179.42429,87.14894,135.84981,151.22903,85.86733,169.17146,180.70589,167.88986
015964.jpg,87.17242,87.72414,169.3793,87.72414,127.44827,142.89655,93.24138,169.93103,165.51724,166.06897
038780.jpg,87.34117,87.34117,157.21411,104.207054,125.89176,147.57646,80.11294,169.26117,140.34824,174.07999
119706.jpg,87.39577,40.21752,168.60423,37.123867,119.10574,52.592144,88.9426,119.10574,160.09668,119.10574
145635.jpg,87.457016,87.457016,163.90952,85.71946,111.20363,140.74208,98.46154,169.70137,160.4344,163.90952
035026.jpg,88.00001,88.00001,176.00002,83.42857,132.57144,152.0,101.71429,170.28572,176.00002,162.28572
059435.jpg,87.33702,87.33702,176.442,97.23757,131.18233,142.49724,77.43647,169.37018,176.442,176.442
059926.jpg,87.459076,87.459076,164.89679,89.281136,123.90035,142.121,93.836296,169.45195,158.51958,166.71886
007293.jpg,87.04,87.89333,168.10667,91.30667,133.12001,149.33334,78.50667,166.40001,148.48001,173.22667
112603.jpg,86.98069,87.96911,159.13513,88.95753,131.45946,134.42471,91.922775,170.00772,147.27412,168.03088
142545.jpg,86.77966,86.77966,169.22034,82.44068,128.0,143.18645,91.118645,169.22034,169.22034,160.54237
159703.jpg,87.175064,87.175064,159.61632,81.03597,117.2566,136.28777,101.908875,169.43886,160.84413,161.45804
097168.jpg,88.81632,88.81632,177.63264,92.29932,134.09523,151.51021,88.81632,167.18367,167.18367,174.14966
135221.jpg,87.436615,87.436615,161.35211,87.436615,126.19718,134.30986,94.64789,169.46478,156.84506,167.66197
150366.jpg,87.158646,87.158646,162.90909,71.187164,128.6845,133.24777,109.975044,168.84135,174.31729,153.3262
127398.jpg,87.30636,86.566475,162.77457,82.12717,123.56069,135.39883,97.664734,168.69363,159.81503,164.25433
183527.jpg,81.333336,115.600006,165.33334,117.06667,132.53334,168.93335,90.26667,209.20001,157.06668,207.86668
185673.jpg,86.85715,88.38095,172.19048,92.952385,128.0,140.19048,79.2381,167.61905,167.61905,175.2381
195251.jpg,88.43636,88.43636,176.87273,79.12727,132.65454,137.30908,88.43636,165.23636,162.90909,160.58182
196313.jpg,87.436615,87.436615,166.76056,86.53521,128.90141,140.61972,91.04225,164.05634,155.94366,168.56337
189226.jpg,87.24378,87.88059,163.66168,87.88059,128.0,134.36815,87.24378,168.1194,154.74626,170.02985
199973.jpg,87.203186,75.474106,169.30678,78.53387,124.94025,133.09961,90.262955,155.53786,157.06773,160.63745
202098.jpg,87.08826,87.08826,156.18852,89.06255,113.8509,118.67695,87.08826,167.15681,148.29135,171.1054
189134.jpg,87.15669,86.79202,163.73788,88.98006,140.76353,133.10541,90.07407,167.74928,155.35043,171.03134
186618.jpg,87.23567,87.23567,170.39491,98.24204,121.07007,145.93631,85.605095,169.17198,153.2739,179.7707
197637.jpg,87.24378,87.88059,163.02487,82.786064,131.82089,128.0,96.1592,167.48259,161.11443,164.93532
201585.jpg,87.824814,87.824814,160.70073,85.95621,119.59124,136.40875,93.43066,164.43796,155.0949,168.17519
183817.jpg,88.22599,88.22599,167.77402,83.88701,124.38418,137.40112,95.45763,164.88136,164.88136,166.32768
183915.jpg,86.98069,87.96911,171.98456,89.945946,125.52895,137.38995,82.038605,168.03088,171.98456,171.98456
187169.jpg,89.04347,89.04347,162.50433,95.72173,124.660866,133.56522,86.81739,171.40869,146.92174,178.08694
191967.jpg,87.614975,87.614975,169.75401,95.82888,128.6845,138.26738,80.77006,168.38503,153.3262,177.96791
193604.jpg,87.614975,87.614975,172.49199,94.45989,131.42245,139.63637,79.40107,169.75401,169.75401,172.49199
197795.jpg,86.66667,83.333336,158.0,88.0,112.0,122.0,87.333336,164.66667,142.0,170.0
183357.jpg,87.24022,87.24022,162.32402,89.385475,122.99441,135.86592,89.385475,169.47485,149.45251,171.6201
187250.jpg,87.86799,87.86799,163.06271,87.86799,125.04291,137.71617,95.47195,169.8218,156.30363,169.8218
190644.jpg,87.31541,87.31541,162.73839,85.43766,122.36675,133.94621,95.139366,167.43277,154.91443,167.43277
018011.jpg,91.870964,71.22581,165.16129,88.77419,132.12903,117.677414,87.741936,157.93549,144.51613,170.32257
076275.jpg,87.24378,87.88059,179.58209,95.522385,142.00995,143.9204,85.970146,168.75621,174.48756,177.67163
071635.jpg,86.976616,87.32875,170.43192,84.86382,132.04951,142.61348,100.0055,167.967,167.967,166.9106
036993.jpg,87.824814,87.824814,177.51825,102.77372,134.54015,155.0949,67.27007,166.30656,160.70073,184.9927
057164.jpg,87.459076,87.459076,166.71886,88.37011,117.52313,149.40926,98.39146,169.45195,164.89679,169.45195
139725.jpg,86.755554,87.22963,170.66666,78.22222,143.17036,130.84444,99.55556,169.24445,175.88148,158.34074
159106.jpg,88.49383,88.49383,183.30864,102.71605,131.16049,159.60493,79.012344,167.50618,173.82716,184.88889
017416.jpg,88.0,88.0,156.8,94.4,113.6,137.6,88.0,169.6,142.40001,172.8
038022.jpg,86.95652,86.95652,164.86957,91.82609,118.26087,145.39131,89.04348,167.65218,155.8261,173.91304
085614.jpg,87.32204,87.32204,165.42374,92.20339,125.830505,144.27118,91.118645,168.67796,153.49153,174.1017
080450.jpg,87.466675,87.466675,161.06668,64.0,132.26668,129.06668,116.26667,163.20001,183.46667,146.13335
100930.jpg,87.22963,89.12592,159.28888,85.33333,109.98518,146.01482,106.19259,163.08148,183.94073,166.87407
